local_unit_code,Rural Urban,Province,Municipal Name,District,Year,Int Revenue,Fed Equalisation,Fed Conditional,Fed Complimentary,Fed Special,Capital Expenditure,Current Expenditure
51102,Urban Municipality,Lumbini,Kohalpur Municipality,Banke,2018,76.392,,,,,222.17,244.22
51007,Urban Municipality,Lumbini,Lamahi Municipality,Dang,2018,38.239,,,,,214.645,142.544
50305,Urban Municipality,Lumbini,Swargadwari Municipality,Pyuthan,2018,8.907,,,,,151.25,186.869
50304,Urban Municipality,Lumbini,Pyuthan Municipality,Pyuthan,2018,1.241,,,,,158.854,217.765
50207,Urban Municipality,Lumbini,Rolpa Municipality,Rolpa,2018,26.946,,,,,149.946,194.772
50409,Urban Municipality,Lumbini,Resunga Municipality,Gulmi,2018,17.34,,,,,169.89,151.973
50404,Urban Municipality,Lumbini,Mushikot Municipality,Gulmi,2018,3.492,,,,,143.593,197.297
50504,Urban Municipality,Lumbini,Sandhikharka Municipality,Arghakhachi,2018,10.36,,,,,156.296,288.749
50506,Urban Municipality,Lumbini,Shitganga Municipality,Arghakhachi,2018,6.296,,,,,223.833,269.361
50503,Urban Municipality,Lumbini,Bhumikasthan Municipality,Arghakhachi,2018,11.439,,,,,118.282,211.967
50601,Urban Municipality,Lumbini,Rampur Municipality,Palpa,2018,53.045,,,,,181.834,220.852
50605,Urban Municipality,Lumbini,Tansen Municipality,Palpa,2018,100.979,,,,,198.264,302.709
50903,Urban Municipality,Lumbini,Sibaraj Municipality,Kapilbastu,2018,30.472,,,,,245.517,206.922
50906,Urban Municipality,Lumbini,Maharajgunj Municipality,Kapilbastu,2018,16.86,,,,,137.82,141.22
50902,Urban Municipality,Lumbini,Buddhabhumi Municipality,Kapilbastu,2018,41.462,,,,,241.184,248.603
50901,Urban Municipality,Lumbini,Baadganga Municipality,Kapilbastu,2018,35.007,,,,,294.408,286.027
50905,Urban Municipality,Lumbini,Krishnanagar Municipality,Kapilbastu,2018,55.337,,,,,163.788,169.418
50907,Urban Municipality,Lumbini,Kapilbastu Municipality,Kapilbastu,2018,32.15,,,,,244.973,239.967
50803,Urban Municipality,Lumbini,Sainamaina Municipality,Rupandehi,2018,102.998,,,,,180.307,194.498
50811,Urban Municipality,Lumbini,Siddharthanagar Municipality,Rupandehi,2018,39.211,,,,,196.259,275.422
50813,Urban Municipality,Lumbini,Lumbini Sanskrit Municipality,Rupandehi,2018,126.691,,,,,269.866,264.081
50801,Urban Municipality,Lumbini,Devdaha Municipality,Rupandehi,2018,70.173,,,,,225.98,178.455
50808,Urban Municipality,Lumbini,Tilottama Municipality,Rupandehi,2018,317.806,,,,,418.821,475.867
50702,Urban Municipality,Lumbini,Sunawal Municipality,Nawalparasi,2018,92.169,,,,,237.7,155.876
50703,Urban Municipality,Lumbini,Ramgram Municipality,Nawalparasi,2018,56.495,,,,,249.614,185.132
50701,Urban Municipality,Lumbini,Bardaghat Municipality,Nawalparasi,2018,88.505,,,,,238.802,230.722
51106,Sub-Metropolitan City,Lumbini,Nepalgunj Sub-metropolitan City,Banke,2018,149.892,,,,,249.479,426.384
51003,Sub-Metropolitan City,Lumbini,Tulsipur Sub-metropolitan City,Dang,2018,55.975,,,,,589.707,357.375
51002,Sub-Metropolitan City,Lumbini,Ghorahi Sub-metropolitan City,Dang,2018,57.471,,,,,609.345,452.957
50802,Sub-Metropolitan City,Lumbini,Butwal Sub-metropolitan City,Rupandehi,2018,286.001,,,,,555.603,385.13
40804,Rural Municipality,Gandaki,Hupsekot Rural Municipality,Nawalpur,2018,11.666,,,,,103,117.661
40808,Rural Municipality,Gandaki,Binayi Rural Municipality,Nawalpur,2018,53.353,,,,,191.045,136.928
40802,Rural Municipality,Gandaki,Bulingtar Rural Municipality,Nawalpur,2018,1.151,,,,,105.27,104.369
40803,Rural Municipality,Gandaki,Bungdikali Rural Municipality,Nawalpur,2018,12.56,,,,,103.688,108.247
41109,Rural Municipality,Gandaki,Bareng Rural Municipality,Baglung,2018,5.642,,,,,121.556,75.609
41107,Rural Municipality,Gandaki,Badigaad Rural Municipality,Baglung,2018,10.858,,,,,153.502,168.465
41106,Rural Municipality,Gandaki,Nishikhola Rural Municipality,Baglung,2018,6.289,,,,,153.389,97.692
41103,Rural Municipality,Gandaki,Tarakhola Rural Municipality,Baglung,2018,8.605,,,,,93.856,65.013
41104,Rural Municipality,Gandaki,Tamankhola Rural Municipality,Baglung,2018,4.816,,,,,49.885,50.408
41102,Rural Municipality,Gandaki,Kathekhola Rural Municipality,Baglung,2018,7.796,,,,,146.397,154.103
40402,Rural Municipality,Gandaki,Raghuganga Rural Municipality,Myagdi,2018,7.196,,,,,93.737,128.433
40404,Rural Municipality,Gandaki,Malika Rural Municipality,Myagdi,2018,2.361,,,,,80.068,115.399
40405,Rural Municipality,Gandaki,Mangala Rural Municipality,Myagdi,2018,2.093,,,,,79.674,122.214
40403,Rural Municipality,Gandaki,Dhawalagiri Rural Municipality,Myagdi,2018,5.667,,,,,86.877,109.531
40401,Rural Municipality,Gandaki,Annapurna Rural Municipality,Myagdi,2018,10.656,,,,,62.986,150.495
40907,Rural Municipality,Gandaki,Harinash Rural Municipality,Syanja,2018,6.071,,,,,73.059,100.433
40906,Rural Municipality,Gandaki,Biruwa Rural Municipality,Syanja,2018,10.023,,,,,91.953,136.987
40902,Rural Municipality,Gandaki,Fedikhola Rural Municipality,Syanja,2018,6.352,,,,,60.331,110.713
40911,Rural Municipality,Gandaki,Kaligandaki Rural Municipality,Syanja,2018,10.461,,,,,85.221,147.186
40903,Rural Municipality,Gandaki,Aandhikhola Rural Municipality,Syanja,2018,8.123,,,,,81.106,157.085
40904,Rural Municipality,Gandaki,Arjunchaupari Rural Municipality,Syanja,2018,8.514,,,,,83.613,116.086
41006,Rural Municipality,Gandaki,Bihadi Rural Municipality,Parbat,2018,6.902,,,,,76.154,125.205
41001,Rural Municipality,Gandaki,Modi Rural Municipality,Parbat,2018,9.307,,,,,111.337,189.454
41005,Rural Municipality,Gandaki,Mahashila Rural Municipality,Parbat,2018,10.41,,,,,84.31,111.842
41007,Rural Municipality,Gandaki,Paiyun Rural Municipality,Parbat,2018,0,,,,,84.211,116.7
41002,Rural Municipality,Gandaki,Jaljala Rural Municipality,Parbat,2018,8.031,,,,,110.228,160.365
40304,Rural Municipality,Gandaki,Lomangthan Rural Municipality,Mustang,2018,8.418,,,,,76.119,38.092
40303,Rural Municipality,Gandaki,Bahragaun Muktichhetra Rural Municipality,Mustang,2018,15.308,,,,,71.992,58.815
40301,Rural Municipality,Gandaki,Lo Ghekar Damodarkund Rural Municipality,Mustang,2018,8.401,,,,,76.618,24.326
40305,Rural Municipality,Gandaki,Thasang Rural Municipality,Mustang,2018,7.606,,,,,53.285,99.602
40302,Rural Municipality,Gandaki,Gharpajhong Rural Municipality,Mustang,2018,8.344,,,,,37.616,109.782
40202,Rural Municipality,Gandaki,Neshyang Rural Municipality,Manang,2018,8.382,,,,,56.246,70.428
40204,Rural Municipality,Gandaki,Nashong Rural Municipality,Manang,2018,0,,,,,65.46,83.812
40201,Rural Municipality,Gandaki,Naarfu Rural Municipality,Manang,2018,5.021,,,,,61.656,23.913
40203,Rural Municipality,Gandaki,Chhame Rural Municipality,Manang,2018,13.096,,,,,77.503,57.978
40505,Rural Municipality,Gandaki,Rupa Rural Municipality,Kaski,2018,8.697,,,,,82.197,133.73
40501,Rural Municipality,Gandaki,Madi Rural Municipality,Kaski,2018,9.079,,,,,115.901,188.102
40502,Rural Municipality,Gandaki,Machhapuchhre Rural Municipality,Kaski,2018,13.623,,,,,6.077,270.107
40503,Rural Municipality,Gandaki,Annapurna Rural Municipality,Kaski,2018,5.011,,,,,87.936,174.786
40703,Rural Municipality,Gandaki,Myade Rural Municipality,Tanahu,2018,15.744,,,,,81.464,117.816
40709,Rural Municipality,Gandaki,Bandipur Rural Municipality,Tanahu,2018,29.227,,,,,83.697,123.621
40708,Rural Municipality,Gandaki,Devghat Rural Municipality,Tanahu,2018,19.763,,,,,126.871,119.874
40706,Rural Municipality,Gandaki,Ghiring Rural Municipality,Tanahu,2018,22.114,,,,,87.824,98.425
40707,Rural Municipality,Gandaki,Rishing Rural Municipality,Tanahu,2018,22.452,,,,,103.243,153.858
40710,Rural Municipality,Gandaki,Aabukhaireni Rural Municipality,Tanahu,2018,0,,,,,81.399,114.502
40602,Rural Municipality,Gandaki,Marsyangdi Rural Municipality,Lamjung,2018,9.928,,,,,117.661,147.912
40601,Rural Municipality,Gandaki,Dordi Rural Municipality,Lamjung,2018,6.083,,,,,106.411,140.003
40608,Rural Municipality,Gandaki,Dudhpokhari Rural Municipality,Lamjung,2018,8.521,,,,,63.09,91.289
40603,Rural Municipality,Gandaki,Kwolasodhar Rural Municipality,Lamjung,2018,8.739,,,,,77.374,119.897
40103,Rural Municipality,Gandaki,Sulikot Rural Municipality,Gorakha,2018,8.959,,,,,105.532,151.119
40107,Rural Municipality,Gandaki,Siranchowk Rural Municipality,Gorakha,2018,9.307,,,,,58.031,191.998
40110,Rural Municipality,Gandaki,Sahid Lakhan Rural Municipality,Gorakha,2018,13.556,,,,,131.812,166.713
40106,Rural Municipality,Gandaki,Bhimsen Rural Municipality,Gorakha,2018,6.127,,,,,66.973,164.809
40104,Rural Municipality,Gandaki,Dharche Rural Municipality,Gorakha,2018,7.327,,,,,115.088,73.357
40101,Rural Municipality,Gandaki,Chumnubri Rural Municipality,Gorakha,2018,8.215,,,,,72.307,58.622
40111,Rural Municipality,Gandaki,Gandaki Rural Municipality,Gorakha,2018,10.358,,,,,104.291,158.665
40105,Rural Municipality,Gandaki,Aarughat Rural Municipality,Gorakha,2018,8.679,,,,,106.381,137.829
40102,Rural Municipality,Gandaki,Ajirkot Rural Municipality,Gorakha,2018,7.601,,,,,60.306,112.153
40807,Urban Municipality,Gandaki,Madhyabindu Municipality,Nawalpur,2018,53.351,,,,,239.052,200.491
40805,Urban Municipality,Gandaki,Devchuli Municipality,Nawalpur,2018,55.835,,,,,182.034,175.401
40801,Urban Municipality,Gandaki,Gaindakot Municipality,Nawalpur,2018,100.852,,,,,226.42,170.729
40806,Urban Municipality,Gandaki,Kawasoti Municipality,Nawalpur,2018,120.936,,,,,266.797,311.777
41101,Urban Municipality,Gandaki,Baglung Municipality,Baglung,2018,16.272,,,,,238.584,308.067
41105,Urban Municipality,Gandaki,Dhorpatan Municipality,Baglung,2018,6.836,,,,,106.028,191.28
41110,Urban Municipality,Gandaki,Jaimini Municipality,Baglung,2018,10.488,,,,,114.521,246.52
41108,Urban Municipality,Gandaki,Galkot Municipality,Baglung,2018,15.491,,,,,217.339,184.282
40406,Urban Municipality,Gandaki,Beni Municipality,Myagdi,2018,19.375,,,,,129.638,252.324
40909,Urban Municipality,Gandaki,Waling Municipality,Syanja,2018,28.127,,,,,208.496,258.164
40905,Urban Municipality,Gandaki,Bhirkot Municipality,Syanja,2018,43.217,,,,,122.24,182.052
40901,Urban Municipality,Gandaki,Putalibajar Municipality,Syanja,2018,63.25,,,,,174.578,336.093
40908,Urban Municipality,Gandaki,Chapakot Municipality,Syanja,2018,33.267,,,,,155.412,197.699
40910,Urban Municipality,Gandaki,Galyang Municipality,Syanja,2018,15.422,,,,,131.022,251.19
41004,Urban Municipality,Gandaki,Phalewas Municipality,Parbat,2018,6.572,,,,,79.108,290.445
41003,Urban Municipality,Gandaki,Kushma Municipality,Parbat,2018,39.101,,,,,150.338,357.059
40704,Urban Municipality,Gandaki,Shuklagandaki Municipality,Tanahu,2018,63.759,,,,,167.727,260.766
40702,Urban Municipality,Gandaki,Byas Municipality,Tanahu,2018,191.239,,,,,358.412,464.823
40705,Urban Municipality,Gandaki,Bhimad Municipality,Tanahu,2018,40.67,,,,,106.887,186.814
40701,Urban Municipality,Gandaki,Bhanu Municipality,Tanahu,2018,16.568,,,,,127.044,280.703
40606,Urban Municipality,Gandaki,Sundarbazar Municipality,Lamjung,2018,16.985,,,,,87.188,219.949
40607,Urban Municipality,Gandaki,Rainash Municipality,Lamjung,2018,18.823,,,,,116.072,160.946
40604,Urban Municipality,Gandaki,Madhyanepal Municipality,Lamjung,2018,27.441,,,,,122.69,189.074
40605,Urban Municipality,Gandaki,Beshisahar Municipality,Lamjung,2018,36.455,,,,,147.086,215.479
40108,Urban Municipality,Gandaki,Palungtar Municipality,Gorakha,2018,61.585,,,,,97.807,299.11
40109,Urban Municipality,Gandaki,Gorkha Municipality,Gorakha,2018,76.181,,,,,238.735,280.002
40504,Metropolitan City,Gandaki,Pokhara Lekhnath Metropolitan City,Kaski,2018,290.239,,,,,1141.294,2095.387
30806,Rural Municipality,Bagmati,Bagmati Rural Municipality,Lalitpur,2018,8.853,,,,,91.471,138.515
30805,Rural Municipality,Bagmati,Mahankaal Rural Municipality,Lalitpur,2018,6.462,,,,,71.725,111.348
30804,Rural Municipality,Bagmati,Konjyosom Rural Municipality,Lalitpur,2018,7.749,,,,,50.933,90.675
31210,Rural Municipality,Bagmati,Bagmati Rural Municipality,Makawanpur,2018,22.097,,,,,132.18,133.581
31204,Rural Municipality,Bagmati,Rakshirang Rural Municipality,Makawanpur,2018,2.273,,,,,136.734,111.739
31205,Rural Municipality,Bagmati,Mahanari Rural Municipality,Makawanpur,2018,43.663,,,,,130.394,182.747
31208,Rural Municipality,Bagmati,Makwanpurgadhi Rural Municipality,Makawanpur,2018,18.448,,,,,130.871,151.618
31207,Rural Municipality,Bagmati,Bhimfedi Rural Municipality,Makawanpur,2018,13.334,,,,,107.824,137.858
31209,Rural Municipality,Bagmati,Bakaiya Rural Municipality,Makawanpur,2018,15.921,,,,,174.675,166.505
31203,Rural Municipality,Bagmati,Kailash Rural Municipality,Makawanpur,2018,16.476,,,,,132.172,92.598
31201,Rural Municipality,Bagmati,Indrasarobar Rural Municipality,Makawanpur,2018,13.29,,,,,79.503,70.322
31303,Rural Municipality,Bagmati,Ichhakamana Rural Municipality,Chitawan,2018,15.802,,,,,116.542,143.447
30408,Rural Municipality,Bagmati,Siddhalek Rural Municipality,Dhading,2018,11.593,,,,,144.927,123.844
30401,Rural Municipality,Bagmati,Rubi Valley Rural Municipality,Dhading,2018,7.197,,,,,56.55,47.574
30409,Rural Municipality,Bagmati,Benighat Rorang Rural Municipality,Dhading,2018,7.492,,,,,157.268,184.365
30405,Rural Municipality,Bagmati,Netrabati Rural Municipality,Dhading,2018,9.963,,,,,73.326,77.499
30412,Rural Municipality,Bagmati,Thakre Rural Municipality,Dhading,2018,48.572,,,,,139.6,124.465
30404,Rural Municipality,Bagmati,Tripurasundari Rural Municipality,Dhading,2018,3.622,,,,,117.374,128.542
30407,Rural Municipality,Bagmati,Jwalamukhi Rural Municipality,Dhading,2018,12.877,,,,,108.823,135.29
30411,Rural Municipality,Bagmati,Galchhi Rural Municipality,Dhading,2018,27.1,,,,,124.446,109.704
30410,Rural Municipality,Bagmati,Gajuri Rural Municipality,Dhading,2018,33.246,,,,,140.894,124.453
30403,Rural Municipality,Bagmati,Gangajamuna Rural Municipality,Dhading,2018,13.105,,,,,101.729,125.753
30402,Rural Municipality,Bagmati,Khaniyabas Rural Municipality,Dhading,2018,10.462,,,,,58.577,63.337
30503,Rural Municipality,Bagmati,Suryagadhi Rural Municipality,Nuwakot,2018,7.845,,,,,77.584,82.952
30511,Rural Municipality,Bagmati,Shivapuri Rural Municipality,Nuwakot,2018,17.976,,,,,110.554,146.364
30509,Rural Municipality,Bagmati,Likhu Rural Municipality,Nuwakot,2018,5.888,,,,,55.075,87.708
30506,Rural Municipality,Bagmati,Meghang Rural Municipality,Nuwakot,2018,6.546,,,,,96.724,98.771
30510,Rural Municipality,Bagmati,Panchakanya Rural Municipality,Nuwakot,2018,10.054,,,,,71.561,88.873
30501,Rural Municipality,Bagmati,Dupcheswor Rural Municipality,Nuwakot,2018,9.546,,,,,79.793,143.871
30507,Rural Municipality,Bagmati,Tarkeshwor Rural Municipality,Nuwakot,2018,5.576,,,,,61.978,97.205
30502,Rural Municipality,Bagmati,Tadigaau Rural Municipality,Nuwakot,2018,1.746,,,,,94.313,99.232
30505,Rural Municipality,Bagmati,Kispang Rural Municipality,Nuwakot,2018,3.668,,,,,85.165,82.318
30512,Rural Municipality,Bagmati,Kakani Rural Municipality,Nuwakot,2018,40.338,,,,,121.416,131.166
30302,Rural Municipality,Bagmati,Amachhodingmo Rural Municipality,Rasuwa,2018,6.664,,,,,52.764,63.219
30305,Rural Municipality,Bagmati,Naukunda Rural Municipality,Rasuwa,2018,8.223,,,,,47.849,112.383
30301,Rural Municipality,Bagmati,Goshaikunda Rural Municipality,Rasuwa,2018,8.094,,,,,71.462,93.429
30304,Rural Municipality,Bagmati,Kalika Rural Municipality,Rasuwa,2018,8.732,,,,,59.311,95.846
30303,Rural Municipality,Bagmati,Uttargaya Rural Municipality,Rasuwa,2018,6.372,,,,,57.162,88.102
30204,Rural Municipality,Bagmati,Helambu Rural Municipality,Sindhupalchok,2018,8.493,,,,,107.803,117.424
30212,Rural Municipality,Bagmati,Sunkoshi Rural Municipality,Sindhupalchok,2018,7.451,,,,,98.514,118.368
30211,Rural Municipality,Bagmati,Lisankhupakhar Rural Municipality,Sindhupalchok,2018,6.028,,,,,81.991,108.099
30201,Rural Municipality,Bagmati,Bhotekoshi Rural Municipality,Sindhupalchok,2018,22.308,,,,,104.288,74.158
30208,Rural Municipality,Bagmati,Balefi Rural Municipality,Sindhupalchok,2018,9.653,,,,,96.441,116.217
30203,Rural Municipality,Bagmati,Panchpokhari Thangpal Rural Municipality,Sindhupalchok,2018,0.367,,,,,7.974,148.85
30210,Rural Municipality,Bagmati,Tripurasundari Rural Municipality,Sindhupalchok,2018,16.531,,,,,76.691,87.052
30202,Rural Municipality,Bagmati,Jugal Rural Municipality,Sindhupalchok,2018,5.293,,,,,115.187,97.621
30206,Rural Municipality,Bagmati,Indrawati Rural Municipality,Sindhupalchok,2018,23.562,,,,,123.593,193.12
30911,Rural Municipality,Bagmati,Roshi Rural Municipality,Kavrepalanchowk,2018,0,,,,,152.295,177.211
30912,Rural Municipality,Bagmati,Mahabharat Rural Municipality,Kavrepalanchowk,2018,5.208,,,,,90.96,86.63
30902,Rural Municipality,Bagmati,Bhumlu Rural Municipality,Kavrepalanchowk,2018,16.071,,,,,62.702,131.134
30910,Rural Municipality,Bagmati,Bethhanchowk Rural Municipality,Kavrepalanchowk,2018,14.481,,,,,69.657,101.822
30907,Rural Municipality,Bagmati,Temal Rural Municipality,Kavrepalanchowk,2018,7.026,,,,,89.604,135.511
30901,Rural Municipality,Bagmati,Chaurideurali Rural Municipality,Kavrepalanchowk,2018,8.942,,,,,126.192,140.454
30913,Rural Municipality,Bagmati,Khanikhola Rural Municipality,Kavrepalanchowk,2018,5.581,,,,,80.597,70.71
31109,Rural Municipality,Bagmati,Hariharpurgadhi Rural Municipality,Sindhuli,2018,11.631,,,,,150.33,108.004
31106,Rural Municipality,Bagmati,Sunkoshi Rural Municipality,Sindhuli,2018,18.658,,,,,146.631,149.043
31108,Rural Municipality,Bagmati,Marin Rural Municipality,Sindhuli,2018,9.016,,,,,173.553,110.58
31102,Rural Municipality,Bagmati,Fikkal Rural Municipality,Sindhuli,2018,7.845,,,,,119.159,126.806
31103,Rural Municipality,Bagmati,Tinpatan Rural Municipality,Sindhuli,2018,7.373,,,,,202.915,209.52
31107,Rural Municipality,Bagmati,Ghyanglekh Rural Municipality,Sindhuli,2018,6.726,,,,,71.713,81.395
31104,Rural Municipality,Bagmati,Golanjor Rural Municipality,Sindhuli,2018,7.27,,,,,99.164,138.39
31008,Rural Municipality,Bagmati,Sunapati Rural Municipality,Ramechhap,2018,5.724,,,,,97.902,137.568
31003,Rural Municipality,Bagmati,Likhu Rural Municipality,Ramechhap,2018,1.056,,,,,143.573,139.287
31007,Rural Municipality,Bagmati,Doramba Rural Municipality,Ramechhap,2018,6.367,,,,,101.911,128.446
31002,Rural Municipality,Bagmati,Gokulganga Rural Municipality,Ramechhap,2018,6.595,,,,,80.589,125.773
31006,Rural Municipality,Bagmati,Khandadevi Rural Municipality,Ramechhap,2018,5.286,,,,,106.526,196.5
31001,Rural Municipality,Bagmati,Umakunda Rural Municipality,Ramechhap,2018,6.808,,,,,12.045,224.141
30108,Rural Municipality,Bagmati,Shailung Rural Municipality,Dolakha,2018,10.212,,,,,111.403,108.327
30104,Rural Municipality,Bagmati,Baiteshwor Rural Municipality,Dolakha,2018,12.491,,,,,100.615,121.286
30102,Rural Municipality,Bagmati,Bigu Rural Municipality,Dolakha,2018,21.603,,,,,161.127,114.835
30107,Rural Municipality,Bagmati,Melung Rural Municipality,Dolakha,2018,7.104,,,,,58.946,126.569
30106,Rural Municipality,Bagmati,Tamakoshi Rural Municipality,Dolakha,2018,7.251,,,,,79.155,148.561
30101,Rural Municipality,Bagmati,Gaurishankar Rural Municipality,Dolakha,2018,6.958,,,,,149.419,118.47
30103,Rural Municipality,Bagmati,Kalinchowk Rural Municipality,Dolakha,2018,18.343,,,,,87.387,191.551
30601,Urban Municipality,Bagmati,Shankarapur Municipality,Kathmandu,2018,141.806,,,,,226.359,155.274
30604,Urban Municipality,Bagmati,Budhanilkantha Municipality,Kathmandu,2018,210.478,,,,,351.55,257.465
30607,Urban Municipality,Bagmati,Nagarjun Municipality,Kathmandu,2018,230.377,,,,,294.724,267.214
30611,Urban Municipality,Bagmati,Dakshinkali Municipality,Kathmandu,2018,8.953,,,,,111.348,156.149
30606,Urban Municipality,Bagmati,Tarkeshwor Municipality,Kathmandu,2018,306.746,,,,,260.89,231.745
30605,Urban Municipality,Bagmati,Tokha Municipality,Kathmandu,2018,44.23,,,,,183.711,160.727
30610,Urban Municipality,Bagmati,Chandragiri Municipality,Kathmandu,2018,110.069,,,,,327.283,292.172
30603,Urban Municipality,Bagmati,Gokarneshwor Municipality,Kathmandu,2018,74.059,,,,,302.597,212.434
